,invoice_id,company_reg_number,invoice_date,invoice_amount,end_date,disputed,paper_or_electronic
10065,1011,20000134,5/12,267.0,16/2,0,e
10068,39549,20000134,18/11,302.0,26/2,0,e
10077,9009,20000134,28/11,339.0,24/1,0,p
10082,50188,20000134,17/12,407.0,12/2,0,p
10097,25839,20000134,14/11,250.0,16/1,0,e
10100,14786,20000134,14/11,394.0,21/2,0,e
10105,67882,20000134,28/12,404.0,18/3,0,e
10117,60980,20000134,18/12,299.0,1/3,0,e
10119,73532,20000134,24/11,331.0,7/1,0,p
10120,37270,20000134,17/11,334.0,27/1,0,e
10121,44716,20000134,28/11,352.0,12/2,0,e
10124,29528,20000134,27/11,373.0,13/2,0,e
10136,48610,20000134,26/12,457.0,24/2,0,e
10151,74916,20000134,9/12,395.0,26/3,0,p
10157,36118,20000135,8/11,82.0,21/2,0,e
10167,62746,20000135,8/12,46.0,24/1,0,e
10169,43954,20000135,11/11,66.0,28/1,0,e
10172,22252,20000135,2/11,63.0,15/2,0,e
10180,43927,20000135,18/11,69.0,26/2,1,e
10186,68946,20000135,22/11,57.0,28/2,0,p
10188,49718,20000135,2/12,82.0,13/3,1,e
10189,28040,20000135,6/11,53.0,15/1,1,e
10190,57663,20000135,27/11,61.0,16/1,0,p
10197,62274,20000135,26/12,70.0,28/3,0,e
10198,45538,20000135,28/12,65.0,11/2,0,e
10207,37062,20000135,27/12,63.0,24/1,0,e
10220,72728,20000135,7/12,70.0,26/3,0,e
10227,39088,20000135,4/11,61.0,26/1,0,e
10229,29620,20000135,7/11,87.0,25/2,0,e
10247,68825,20000136,27/11,129.0,26/1,0,e
10256,37976,20000136,9/12,111.0,11/2,0,e
10260,47262,20000136,14/11,98.0,11/1,0,e
10261,8252,20000136,7/12,110.0,24/3,0,e
10263,64735,20000136,24/12,85.0,27/1,0,e
10264,14501,20000136,11/11,97.0,21/2,0,e
10277,71802,20000136,28/12,96.0,12/3,0,e
10278,46934,20000136,6/11,112.0,14/1,0,e
10283,66758,20000136,6/11,81.0,15/2,0,p
10290,50947,20000136,9/12,83.0,6/2,0,p
10291,39276,20000136,17/12,120.0,11/2,0,e
10293,42117,20000136,8/11,102.0,28/1,0,e
10294,53005,20000136,12/11,117.0,15/1,0,e
10300,58473,20000136,21/11,128.0,28/1,0,e
10304,36766,20000136,28/12,126.0,11/3,0,e
10307,4296,20000136,8/11,114.0,1/2,0,e
10311,60010,20000136,17/12,111.0,26/3,0,e
10314,76166,20000136,6/12,87.0,15/2,0,e
10324,3144,20000136,3/12,123.0,18/2,0,e
10329,17603,20000136,9/12,108.0,12/1,0,p
10337,51402,20000136,28/11,98.0,24/1,0,e
10339,11821,20000136,22/11,129.0,24/1,0,e
10341,51057,20000137,28/12,411.0,23/1,0,e
10346,4304,20000137,12/10,398.0,9/1,0,p
10357,31013,20000137,14/11,381.0,24/1,0,p
10359,15768,20000137,27/12,326.0,21/2,0,e
10363,60143,20000137,8/12,381.0,13/3,0,e
10369,12683,20000137,2/11,301.0,5/1,0,e
10371,28827,20000137,14/12,294.0,28/2,0,e
10376,49011,20000137,14/12,397.0,11/3,0,p
10399,42915,20000137,7/11,264.0,26/2,0,p
10418,17735,20000137,18/12,329.0,26/3,0,e
10424,19119,20000137,28/12,442.0,25/3,0,e
10425,55456,20000137,6/12,316.0,27/2,0,p
10426,58889,20000137,4/12,298.0,28/2,0,p
10427,4520,20000137,12/11,363.0,27/1,0,e
10441,9770,20000138,27/11,122.0,27/1,0,e
10442,15647,20000138,7/11,99.0,1/1,0,e
10443,2138,20000138,19/11,77.0,27/2,0,p
10447,2917,20000138,27/11,99.0,14/1,0,e
10450,24974,20000138,25/12,111.0,11/2,0,e
10458,5251,20000138,2/11,83.0,27/2,0,p
10470,26173,20000138,6/12,93.0,6/1,0,e
10474,20046,20000138,3/12,119.0,25/2,0,e
10476,16779,20000138,25/12,139.0,16/2,0,e
10481,59245,20000138,5/11,71.0,17/2,0,e
10482,50474,20000138,16/11,97.0,25/2,0,e
10484,42811,20000138,9/11,113.0,16/2,0,e
10492,35792,20000138,16/11,126.0,15/1,0,e
10501,69272,20000138,8/12,72.0,26/2,0,e
10504,22735,20000138,10/11,95.0,7/2,0,p
10506,73454,20000138,8/12,100.0,12/2,1,e
10508,20404,20000138,14/11,91.0,16/2,0,p
10516,74428,20000139,24/12,84.0,2/1,0,e
10518,73276,20000139,12/12,50.0,18/3,0,e
10527,49914,20000139,10/12,52.0,16/2,0,e
10528,20484,20000139,27/12,65.0,3/2,0,e
10531,79013,20000139,21/11,47.0,3/1,0,e
10534,78266,20000139,8/11,77.0,27/1,0,e
10536,7327,20000139,25/11,80.0,12/2,0,e
10540,31105,20000139,25/11,51.0,18/2,0,p
10543,43460,20000139,5/11,50.0,28/1,0,e
10546,33245,20000139,5/11,61.0,16/2,0,e
10548,38965,20000139,14/12,70.0,22/3,0,p
10550,16953,20000139,9/11,50.0,26/2,0,e
10557,18441,20000139,21/12,74.0,15/1,0,e
10558,49497,20000139,14/11,52.0,26/2,1,p
10559,46629,20000139,27/12,59.0,26/2,0,e
10566,9172,20000139,21/11,69.0,3/2,0,e
10571,21103,20000139,18/11,51.0,13/1,0,e
10580,43683,20000139,27/11,50.0,27/1,0,p
10584,13604,20000139,24/12,48.0,5/2,0,e
10586,24996,20000139,14/11,61.0,21/2,0,e
10587,5554,20000139,13/11,66.0,14/2,0,e
10591,22331,20000139,27/11,65.0,2/1,0,e
10594,3393,20000139,4/11,63.0,11/1,0,e
10595,78710,20000139,8/11,62.0,5/1,0,e
10600,52825,20000140,13/11,77.0,15/1,0,e
10601,64868,20000140,14/11,70.0,7/2,0,e
10603,34774,20000140,14/11,84.0,21/2,0,e
10613,13710,20000140,25/11,65.0,12/1,0,e
10616,24084,20000140,28/11,67.0,13/1,0,e
10618,37058,20000140,28/11,67.0,28/1,0,p
10620,74559,20000140,3/11,65.0,21/1,1,e
10644,116,20000140,6/11,71.0,26/1,0,e
10645,3673,20000140,14/12,89.0,14/2,1,e
10648,12368,20000140,17/11,58.0,24/2,0,e
10649,3349,20000140,16/12,71.0,12/3,0,e
10650,24676,20000140,19/12,80.0,26/2,0,e
10657,3852,20000140,9/12,64.0,25/3,0,p
10669,54432,20000140,2/11,71.0,24/1,0,e
10675,10802,20000141,27/11,145.0,10/1,0,e
10680,41444,20000141,5/11,161.0,13/1,0,e
10681,25233,20000141,14/10,143.0,9/1,0,e
10687,77690,20000141,14/11,134.0,18/2,0,p
10688,21630,20000141,4/11,99.0,18/2,0,e
10692,13092,20000141,28/12,124.0,16/2,0,p
10693,25653,20000141,14/11,158.0,5/1,0,e
10696,79035,20000141,8/11,116.0,18/2,1,e
10704,52067,20000142,18/11,142.0,27/1,0,p
10707,56519,20000142,27/12,112.0,18/2,0,e
10708,21925,20000142,17/11,154.0,17/1,0,p
10709,60567,20000142,17/11,127.0,25/2,0,p
10712,11607,20000142,27/12,152.0,11/2,0,p
10720,37662,20000142,26/12,160.0,25/2,0,e
10724,60118,20000142,28/11,143.0,1/2,0,e
10726,77756,20000142,8/12,98.0,5/3,0,e
10745,48018,20000142,14/10,118.0,12/1,0,e
10750,54967,20000143,25/12,119.0,15/2,0,e
10755,38004,20000143,23/11,114.0,28/1,0,e
10756,34009,20000143,14/12,125.0,17/2,0,e
10760,43235,20000143,3/12,109.0,6/3,0,p
10763,68061,20000143,20/11,138.0,8/2,0,e
10772,66491,20000143,17/11,97.0,12/1,0,e
10779,73758,20000143,4/12,145.0,2/2,0,e
10784,61869,20000143,6/12,111.0,4/1,0,p
10785,70690,20000143,5/11,126.0,9/1,0,p
10788,22436,20000143,8/11,124.0,11/1,0,e
10789,9484,20000143,6/12,87.0,16/3,0,e
10790,72063,20000143,20/11,116.0,13/1,0,p
10792,11281,20000143,28/12,101.0,4/1,0,e
10803,23768,20000143,20/11,133.0,24/2,0,e
10806,23739,20000143,17/12,103.0,13/3,0,e
10819,66307,20000143,4/11,100.0,24/1,0,e
10823,57468,20000143,26/12,84.0,11/2,0,e
10827,21572,20000143,21/11,115.0,9/2,0,p
10829,50580,20000143,2/11,115.0,28/2,0,e
10840,1935,20000144,27/11,176.0,21/2,0,e
10841,60593,20000144,9/12,137.0,6/3,0,p
10850,73593,20000144,5/11,171.0,18/2,0,e
10857,71170,20000144,18/11,122.0,16/1,1,p
10875,10341,20000144,17/12,162.0,28/3,0,e
10877,67540,20000144,18/11,179.0,26/1,0,p
10882,75791,20000144,18/11,173.0,7/1,0,e
10893,25054,20000144,19/11,166.0,15/2,0,e
10894,8531,20000144,8/12,165.0,21/3,0,e
10896,74270,20000144,5/12,174.0,18/1,0,e
10900,39828,20000144,4/11,214.0,11/1,0,e
10909,14985,20000144,8/11,215.0,15/1,0,e
10910,14630,20000144,7/11,155.0,21/1,0,e
10911,67451,20000144,25/12,197.0,28/2,0,e
10912,72523,20000144,2/11,168.0,24/2,0,e
10927,78305,20000145,12/12,194.0,26/2,0,e
10945,2303,20000145,20/11,199.0,24/1,0,e
10950,24570,20000145,9/12,246.0,27/1,1,e
10958,20104,20000145,27/12,154.0,28/3,0,e
10962,49123,20000145,9/11,224.0,21/2,0,e
10968,37779,20000145,26/11,236.0,21/2,0,e
10977,65116,20000145,6/11,178.0,14/1,0,p
10982,13906,20000145,28/11,201.0,11/2,0,e
10984,9336,20000145,3/11,234.0,17/1,0,e
10992,9582,20000145,27/11,255.0,27/2,0,e
11002,61758,20000145,8/11,200.0,12/1,0,e
11012,73129,20000145,16/11,176.0,26/2,0,e
11028,72350,20000145,9/12,249.0,28/1,0,e
11032,47741,20000145,23/12,290.0,27/3,0,p
11048,71194,20000146,8/12,228.0,16/1,0,e
11049,41365,20000146,7/12,135.0,2/2,0,e
11060,50106,20000146,10/11,206.0,14/1,0,e
11068,35574,20000146,2/11,177.0,11/1,0,e
11069,14407,20000146,14/12,166.0,25/3,0,e
11076,75966,20000146,27/11,155.0,12/2,0,e
11079,38126,20000146,6/11,179.0,18/1,0,p
11086,13887,20000146,2/11,149.0,11/1,0,p
11087,79398,20000146,16/10,185.0,7/1,0,e
11091,48415,20000146,18/11,173.0,20/2,1,e
11092,13702,20000146,6/10,148.0,1/1,0,e
11095,2060,20000146,6/11,180.0,9/1,0,e
11097,36596,20000146,17/11,206.0,19/1,0,e
11113,68292,20000146,3/12,147.0,1/2,0,p
11115,32485,20000146,4/12,142.0,15/2,0,e
11127,60061,20000147,9/12,116.0,28/2,0,p
11129,56155,20000147,5/11,78.0,27/1,0,e
11136,18256,20000147,18/11,68.0,27/1,0,e
11144,66724,20000147,3/12,74.0,24/1,0,p
11146,75926,20000147,17/11,77.0,11/1,0,e
11147,28216,20000147,11/11,88.0,25/2,0,p
11151,5042,20000147,19/11,87.0,27/2,0,e
11154,16849,20000147,21/12,57.0,24/1,0,p
11158,38630,20000147,27/12,102.0,24/3,0,e
11162,71259,20000147,9/11,69.0,26/2,0,p
11169,27296,20000147,2/11,91.0,11/2,0,e
11170,79006,20000147,19/11,73.0,27/1,0,e
11175,37325,20000147,8/11,80.0,11/1,0,p
11181,5056,20000147,10/11,93.0,10/1,0,e
11192,75504,20000147,19/11,81.0,26/1,0,p
11197,11701,20000147,4/11,81.0,15/1,0,e
11198,39507,20000147,9/11,98.0,13/2,0,e
11204,77972,20000147,8/11,94.0,11/1,0,p
11210,38604,20000147,19/11,74.0,27/1,0,p
11212,18130,20000147,23/11,80.0,13/2,0,e
11213,25712,20000147,11/11,93.0,11/2,0,p
11221,4316,20000147,8/11,75.0,27/2,0,e
11226,46240,20000147,27/11,78.0,26/2,0,e
11228,38365,20000147,8/12,84.0,15/2,0,e
11239,46130,20000147,8/11,99.0,12/1,0,e
11240,44705,20000147,14/12,67.0,25/1,0,p
11247,31473,20000147,3/12,83.0,11/2,0,e
11255,77947,20000147,21/11,90.0,26/1,0,p
11259,7531,20000147,8/12,77.0,12/3,0,e
11269,4840,20000148,3/12,89.0,28/1,0,p
11281,58530,20000148,5/12,75.0,18/3,0,e
11286,2575,20000148,19/12,101.0,28/2,0,e
11304,15512,20000148,23/11,120.0,17/1,0,e
11307,48693,20000148,1/11,106.0,10/1,0,e
11312,43208,20000148,27/12,111.0,26/1,0,p
11318,16624,20000148,18/11,92.0,21/1,0,e
11320,15266,20000149,14/11,209.0,22/1,0,e
11327,61252,20000149,7/12,282.0,25/2,0,e
11328,3,20000149,8/11,202.0,21/2,0,e
11330,60351,20000149,10/11,215.0,26/1,0,e
11331,41016,20000149,10/12,196.0,28/3,0,e
11332,12963,20000149,3/12,234.0,7/2,0,e
11340,54316,20000149,11/11,178.0,28/2,0,e
11343,60992,20000149,11/12,135.0,15/2,0,e
11345,16056,20000149,10/12,208.0,25/1,0,e
11360,37456,20000149,27/11,156.0,13/1,0,p
11361,5190,20000149,17/12,240.0,3/3,0,p
11362,43554,20000149,28/11,149.0,1/2,0,e
11364,68258,20000149,14/11,218.0,24/2,0,e
11370,51864,20000150,25/12,379.0,26/2,0,p
11371,47844,20000150,14/10,283.0,11/1,0,e
11385,3416,20000150,9/12,367.0,21/2,0,e
11390,38505,20000150,17/11,341.0,3/1,0,e
11393,40309,20000150,11/11,406.0,25/2,0,p
11395,60353,20000150,14/11,409.0,4/1,0,e
11398,11031,20000150,21/11,405.0,7/2,0,e
11409,20204,20000150,8/12,433.0,27/2,0,p
11410,28161,20000150,16/11,392.0,4/1,0,e
11416,45407,20000150,8/11,478.0,1/2,0,e
11417,79313,20000150,17/10,390.0,14/1,0,e
11425,73245,20000150,27/11,349.0,20/2,0,p
11436,23986,20000150,17/11,280.0,28/2,0,e
11444,38054,20000151,21/12,550.0,11/2,0,p
11448,40791,20000151,8/11,505.0,3/1,0,e
11450,32011,20000151,7/11,531.0,26/2,0,p
11455,49798,20000151,28/12,579.0,26/2,0,e
11456,27817,20000151,3/11,432.0,28/1,0,e
11462,75856,20000151,10/11,411.0,28/2,0,e
11463,30780,20000151,27/11,384.0,8/1,0,e
11464,12732,20000151,9/11,398.0,15/1,0,p
11475,46861,20000151,13/12,382.0,11/2,0,e
11477,43574,20000151,17/12,375.0,27/3,0,e
11484,24968,20000151,6/11,490.0,16/1,0,p
11487,41367,20000151,9/11,400.0,12/1,1,e
11499,17562,20000151,4/11,375.0,18/1,0,e
11516,77159,20000151,5/11,364.0,24/1,0,e
11519,78253,20000151,26/11,553.0,25/1,0,e
11523,70217,20000151,27/11,455.0,20/2,0,p
11524,32935,20000151,6/11,351.0,28/1,0,e
11535,3317,20000151,28/12,469.0,28/3,0,e
11546,14973,20000152,16/12,102.0,11/2,0,e
11549,8269,20000152,28/12,144.0,11/2,0,p
11564,48983,20000152,25/11,128.0,24/1,0,e
11565,5956,20000152,7/11,204.0,1/2,0,e
11569,33504,20000152,26/11,192.0,28/1,0,e
11578,43933,20000153,4/11,441.0,11/2,0,e
11579,12081,20000153,6/12,520.0,1/3,0,p
11588,11219,20000153,27/11,481.0,12/1,1,p
11589,74520,20000153,8/12,417.0,16/1,0,e
11591,30494,20000153,24/12,304.0,28/3,0,e
11594,23699,20000153,7/12,401.0,12/3,0,p
11601,67010,20000153,13/11,337.0,12/1,0,e
11610,61760,20000153,14/11,467.0,19/2,0,e
11615,56590,20000153,18/11,428.0,18/1,0,p
11616,6217,20000153,9/11,426.0,16/2,0,e
11619,62369,20000153,18/10,509.0,7/1,0,e
11626,59811,20000153,18/11,540.0,22/2,0,e
11651,38721,20000153,20/12,435.0,16/2,0,p
11654,20558,20000153,4/10,482.0,8/1,0,e
11660,32482,20000153,5/11,451.0,26/2,0,e
11668,6945,20000153,4/12,357.0,3/1,0,e
11677,18675,20000153,13/11,516.0,12/1,0,e
11683,33434,20000153,14/12,419.0,21/2,0,e
11686,34339,20000153,18/12,509.0,15/2,0,e
11688,61249,20000153,4/12,597.0,15/1,0,e
11692,37413,20000153,14/11,401.0,25/1,0,e
11701,55104,20000153,18/12,364.0,13/3,0,p
11702,78087,20000153,19/12,589.0,18/3,0,p
11706,10875,20000153,21/11,473.0,6/2,0,p
11711,57276,20000153,14/11,436.0,27/1,0,p
11714,34620,20000153,3/11,359.0,20/2,0,e
11715,3407,20000153,8/11,449.0,11/2,0,e
11720,62829,20000153,28/11,577.0,16/2,0,p
11721,69151,20000153,6/12,516.0,28/3,0,e
11723,44519,20000153,14/11,337.0,21/1,0,e
11727,2245,20000153,9/12,501.0,1/1,0,p
11740,40277,20000153,10/11,479.0,2/1,0,p
11741,43636,20000153,26/11,503.0,3/1,0,p
11761,66536,20000153,8/11,464.0,21/1,0,e
11764,38907,20000153,16/11,325.0,22/2,0,p
11768,45380,20000153,9/12,556.0,26/3,0,p
11769,42774,20000153,14/11,383.0,24/1,0,e
11770,1485,20000153,27/12,602.0,7/3,0,e
11772,32443,20000153,28/11,486.0,25/2,0,p
11776,21724,20000153,14/12,405.0,11/3,0,e
11780,42583,20000153,10/12,579.0,27/2,0,e
11786,43190,20000153,3/11,480.0,24/1,1,e
11800,12152,20000153,18/12,434.0,28/2,0,p
11821,61284,20000153,6/11,504.0,26/1,0,e
11822,42449,20000153,13/11,398.0,11/1,0,e
11826,58992,20000153,22/11,634.0,13/2,0,e
11828,36566,20000153,8/11,479.0,15/2,0,e
11830,44627,20000153,9/11,575.0,24/1,0,e
11831,22382,20000153,6/11,423.0,21/1,0,e
11833,74477,20000153,8/12,606.0,16/3,0,e
11835,67636,20000153,2/11,473.0,4/1,0,e
11842,33077,20000153,4/11,466.0,21/1,0,e
11844,35400,20000153,23/11,463.0,28/2,0,e
11847,73314,20000153,16/11,426.0,21/2,0,e
11865,14765,20000153,26/11,387.0,2/2,0,e
11875,38359,20000154,17/11,87.0,25/2,0,e
11877,40402,20000154,7/11,96.0,24/1,0,e
11879,31317,20000154,22/11,75.0,26/2,0,e
11884,58089,20000154,9/12,83.0,26/3,0,e
11892,56152,20000154,3/11,80.0,26/1,0,e
11898,954,20000154,17/12,92.0,2/2,0,e
11906,6543,20000154,4/12,73.0,12/2,0,p
11909,78603,20000154,10/12,80.0,16/2,0,e
11937,58723,20000154,26/11,59.0,5/2,0,e
11952,33188,20000155,9/11,708.0,12/1,0,e
11953,73194,20000155,10/12,461.0,26/2,0,p
11960,78998,20000155,28/12,572.0,24/2,0,e
11972,70593,20000155,17/11,417.0,9/1,0,e
11978,4861,20000155,14/11,492.0,15/1,0,e
11980,35878,20000155,4/11,397.0,21/1,0,e
11994,32938,20000155,8/10,646.0,6/1,0,e
11999,26631,20000155,6/11,627.0,25/1,0,e
12000,5997,20000155,3/11,431.0,25/1,0,p
12002,48005,20000155,25/11,623.0,24/2,0,e
12008,26857,20000155,26/12,500.0,15/2,0,p
12012,73359,20000155,17/11,502.0,10/1,1,e
12016,78976,20000155,16/12,643.0,11/3,0,e
12018,56046,20000155,22/11,537.0,28/1,0,e
12019,53852,20000155,28/11,565.0,17/1,0,e
12033,60803,20000155,8/12,581.0,2/2,0,e
12034,40023,20000155,9/12,664.0,15/2,0,e
12037,15221,20000155,6/12,631.0,18/2,0,e
12045,16292,20000155,5/11,693.0,3/1,0,e
12052,27728,20000155,28/11,531.0,26/1,0,e
12059,24484,20000155,27/11,558.0,5/2,0,p
12061,50886,20000155,22/11,734.0,11/2,0,e
12066,66304,20000155,14/11,635.0,26/1,0,p
12068,44554,20000155,7/11,419.0,17/1,0,e
12069,52208,20000155,27/10,560.0,15/1,1,e
12071,8294,20000155,20/12,545.0,24/3,0,e
12077,69381,20000155,14/11,571.0,6/2,0,e
12086,54916,20000156,9/11,552.0,12/1,0,p
12088,51067,20000156,7/11,531.0,18/1,0,p
12105,5815,20000156,4/11,371.0,27/1,0,e
12106,3936,20000156,28/11,559.0,27/2,0,e
12107,2943,20000156,27/11,546.0,26/2,0,p
12116,76269,20000156,9/11,521.0,11/2,0,e
12121,17569,20000156,4/11,493.0,26/1,0,p
12124,61184,20000156,14/12,570.0,25/3,0,e
12129,63828,20000156,9/11,390.0,16/1,0,e
12130,41803,20000156,8/12,494.0,26/1,0,e
12142,79527,20000156,19/12,528.0,8/2,0,p
12147,48597,20000156,8/12,401.0,18/2,0,e
12148,67380,20000156,6/12,580.0,16/3,0,p
12157,6867,20000156,9/11,523.0,28/2,0,p
12158,52821,20000156,4/12,410.0,12/3,0,e
12166,5296,20000156,8/11,578.0,28/2,0,e
12167,67788,20000156,18/11,477.0,24/1,0,e
12178,34850,20000156,9/12,551.0,9/3,0,p
12184,125,20000156,21/11,574.0,11/1,0,e
12194,264,20000156,26/11,453.0,9/1,0,e
12195,54555,20000156,24/11,380.0,12/1,0,p
12197,51905,20000156,2/11,499.0,13/1,0,e
12199,57340,20000156,24/11,338.0,21/1,0,e
12210,14322,20000157,26/12,119.0,16/3,0,e
12214,38970,20000157,8/12,111.0,26/3,0,e
12217,72118,20000157,27/11,90.0,24/2,0,e
12220,9373,20000157,17/11,144.0,28/1,0,e
12221,69054,20000157,5/11,138.0,1/2,0,e
12222,53750,20000157,11/11,92.0,14/2,0,p
12223,44464,20000157,6/11,148.0,19/1,0,e
12234,54306,20000157,28/11,115.0,24/1,0,p
12256,56664,20000158,8/11,154.0,1/1,0,e
12260,8656,20000158,4/11,130.0,16/1,0,e
12275,40756,20000158,25/11,139.0,26/2,0,e
12277,43331,20000158,9/12,122.0,16/1,1,e
12283,76184,20000158,6/10,108.0,16/1,0,p
12284,62474,20000158,4/12,120.0,14/1,0,e
12286,28212,20000158,3/12,136.0,28/2,0,e
12288,3168,20000158,9/12,174.0,4/3,0,e
12294,55687,20000158,28/11,117.0,14/1,0,e
12302,11385,20000158,21/11,136.0,28/1,0,e
12306,59767,20000158,21/11,159.0,27/1,0,e
12307,64830,20000158,10/11,139.0,16/1,0,p
12316,18361,20000158,19/12,127.0,26/3,0,p
12318,43096,20000158,6/12,120.0,24/2,0,e
12321,44756,20000158,18/12,117.0,24/3,0,p
12322,27700,20000158,17/11,148.0,26/2,0,e
12354,31960,20000159,9/11,142.0,14/2,0,e
12356,43586,20000159,28/11,134.0,11/2,0,p
12363,10362,20000159,28/11,136.0,21/2,0,e
12364,45406,20000159,9/11,109.0,28/1,0,e
12366,70822,20000159,25/11,117.0,13/2,0,e
12368,77943,20000159,2/12,97.0,28/2,0,e
12370,2315,20000159,9/11,79.0,28/2,0,e
12373,34609,20000159,1/12,102.0,26/2,0,p
12375,59075,20000159,12/11,97.0,11/2,0,e
12381,19751,20000159,9/12,97.0,3/3,0,e
12384,2570,20000159,18/11,95.0,14/2,0,e
12386,23553,20000159,9/11,98.0,15/1,0,e
12393,49394,20000159,21/11,120.0,15/2,0,e
12394,33502,20000159,20/11,80.0,12/2,0,e
12395,8160,20000159,2/11,109.0,25/2,1,p
12397,34549,20000159,12/12,116.0,13/1,0,e
12398,64329,20000159,27/11,127.0,28/1,0,p
12426,73868,20000159,16/11,115.0,21/2,0,e
12429,70072,20000159,10/11,120.0,1/1,0,e
12430,33363,20000159,18/12,133.0,16/3,0,e
12435,51213,20000159,8/11,103.0,15/1,0,p
12439,61945,20000159,8/11,111.0,15/1,0,p
12444,76957,20000159,14/11,117.0,16/2,0,e
12466,62438,20000160,28/12,195.0,15/2,0,e
12472,60361,20000160,28/11,242.0,26/1,0,p
12477,43988,20000160,2/12,210.0,7/3,0,e
12479,3432,20000160,10/12,271.0,18/3,0,e
12482,1701,20000160,27/11,280.0,10/1,0,e
12492,28844,20000160,14/11,323.0,1/2,1,e
12494,43361,20000160,8/12,238.0,11/3,0,e
12495,73944,20000160,18/11,260.0,18/1,0,e
12497,68311,20000160,6/12,175.0,26/2,0,e
12524,14107,20000160,26/12,253.0,4/1,0,e
12526,16748,20000160,2/12,289.0,28/2,0,p
12528,30605,20000160,10/11,235.0,21/1,0,e
12530,7587,20000160,21/11,334.0,1/2,0,p
12532,57720,20000160,17/12,358.0,1/3,0,p
12538,38911,20000160,27/11,237.0,26/1,0,p
12540,12465,20000160,17/12,303.0,1/2,0,p
12542,30381,20000160,26/12,259.0,11/2,0,p
12551,57272,20000160,27/11,268.0,11/2,0,e
12561,24942,20000160,21/11,274.0,26/1,0,e
12568,12924,20000160,17/11,267.0,18/1,0,e
12570,39968,20000160,6/11,314.0,16/1,0,e
12574,69260,20000161,21/11,98.0,27/1,0,e
12593,59725,20000161,17/12,139.0,27/2,0,e
12594,68704,20000161,2/11,153.0,21/1,0,e
12597,8332,20000161,25/11,165.0,12/1,0,e
12598,35408,20000161,15/12,128.0,26/2,0,e
12615,52292,20000161,18/11,120.0,13/2,0,p
12616,8878,20000161,26/11,135.0,28/2,0,e
12622,53103,20000161,9/12,166.0,7/3,0,e
12626,70932,20000161,3/11,103.0,17/2,0,e
12627,42860,20000161,2/11,174.0,24/2,0,e
12635,66919,20000161,10/11,145.0,13/1,0,e
12638,34392,20000162,11/11,149.0,28/1,0,e
12639,43108,20000162,8/12,171.0,27/2,0,e
12641,16613,20000162,2/11,147.0,11/1,0,e
12656,16559,20000162,10/11,167.0,28/1,0,p
12677,53217,20000163,2/12,107.0,25/3,0,e
12690,54785,20000163,28/10,144.0,5/1,0,e
12692,37014,20000163,14/12,130.0,16/2,0,p
12698,19404,20000163,9/11,128.0,2/1,0,p
12706,26723,20000163,11/11,151.0,26/2,0,p
12717,64873,20000163,17/12,103.0,11/1,0,e
12722,53239,20000163,21/12,128.0,28/2,0,e
12723,59266,20000163,3/11,130.0,8/2,0,e
12729,78672,20000163,9/12,134.0,15/2,0,p
12731,56604,20000163,2/12,169.0,17/2,0,e
12738,31287,20000163,27/12,146.0,21/3,0,e
12752,32077,20000163,5/12,198.0,22/2,0,p
12753,79606,20000163,21/11,104.0,13/1,0,e
12763,52554,20000163,14/11,137.0,12/2,0,p
12774,15006,20000163,19/11,151.0,2/2,0,p
12790,16767,20000164,9/11,583.0,18/2,0,e
12791,20841,20000164,11/11,449.0,28/2,0,e
12795,72099,20000164,8/12,381.0,12/2,0,p
12798,25854,20000164,28/11,477.0,27/2,0,e
12799,32154,20000164,9/12,474.0,2/2,1,e
12803,22207,20000164,11/12,486.0,16/1,0,e
12807,33468,20000164,19/12,419.0,17/2,0,e
12808,11008,20000164,6/12,545.0,21/3,0,e
12817,71932,20000164,27/12,396.0,2/1,0,e
12829,22829,20000164,9/11,305.0,21/1,0,e
12830,21550,20000164,7/12,563.0,24/3,0,e
12834,28507,20000164,27/11,523.0,17/1,0,e
12838,71653,20000164,19/11,542.0,27/1,0,e
12839,32782,20000164,14/11,272.0,26/2,0,e
12842,35446,20000165,23/11,168.0,27/2,0,e
12844,40333,20000165,7/11,151.0,13/2,0,e
12852,24458,20000165,5/12,151.0,6/2,0,e
12867,45907,20000165,2/11,153.0,10/2,0,p
12870,39661,20000165,11/12,136.0,21/2,0,e
12873,11935,20000165,27/11,123.0,21/1,0,e
12875,2776,20000165,5/11,132.0,28/2,0,e
12878,40251,20000165,7/12,120.0,10/3,0,p
12890,20897,20000166,14/11,239.0,8/1,0,e
12896,14177,20000166,28/11,286.0,14/2,0,e
12899,79546,20000166,19/11,232.0,13/2,0,p
12917,26423,20000166,6/11,284.0,28/1,0,e
12918,45918,20000166,9/12,248.0,7/2,1,e
12920,32175,20000166,4/11,286.0,27/1,0,e
12921,76756,20000166,6/12,257.0,15/2,0,e
12928,66257,20000166,6/11,243.0,26/1,0,e
12932,69257,20000166,28/11,298.0,14/1,0,p
12934,67954,20000166,14/11,164.0,28/2,0,e
12944,43588,20000166,3/12,287.0,27/1,0,p
12951,10176,20000166,10/11,233.0,28/1,0,e
12969,76933,20000167,5/11,70.0,28/1,0,e
12976,76020,20000167,12/12,91.0,17/2,0,e
12986,11061,20000167,13/11,74.0,12/1,0,p
12995,64370,20000167,2/11,81.0,27/1,0,e
13007,53549,20000167,16/11,102.0,26/1,0,e
